longrange1,latrange1,longrange2,latrange2
-42.13932060000012,-21.218931999999942,-42.08932060000012,-21.16893199999994
-42.13932060000012,-21.16893199999994,-42.08932060000012,-21.11893199999994
-42.13932060000012,-21.11893199999994,-42.08932060000012,-21.06893199999994
-42.13932060000012,-21.06893199999994,-42.08932060000012,-21.01893199999994
-42.13932060000012,-21.01893199999994,-42.08932060000012,-20.96893199999994
-42.13932060000012,-20.96893199999994,-42.08932060000012,-20.918931999999938
-42.08932060000012,-22.968931999999967,-42.039320600000124,-22.918931999999966
-42.08932060000012,-22.918931999999966,-42.039320600000124,-22.868931999999965
-42.08932060000012,-22.868931999999965,-42.039320600000124,-22.818931999999965
-42.08932060000012,-22.818931999999965,-42.039320600000124,-22.768931999999964
-42.08932060000012,-22.768931999999964,-42.039320600000124,-22.718931999999963
-42.08932060000012,-22.718931999999963,-42.039320600000124,-22.668931999999963
-42.08932060000012,-22.668931999999963,-42.039320600000124,-22.618931999999962
-42.08932060000012,-22.618931999999962,-42.039320600000124,-22.56893199999996
-42.08932060000012,-22.56893199999996,-42.039320600000124,-22.51893199999996
-42.08932060000012,-22.51893199999996,-42.039320600000124,-22.46893199999996
-42.08932060000012,-22.46893199999996,-42.039320600000124,-22.41893199999996
-42.08932060000012,-22.41893199999996,-42.039320600000124,-22.36893199999996
-42.08932060000012,-22.36893199999996,-42.039320600000124,-22.318931999999958
-42.08932060000012,-22.318931999999958,-42.039320600000124,-22.268931999999957
-42.08932060000012,-22.268931999999957,-42.039320600000124,-22.218931999999956
-42.08932060000012,-22.218931999999956,-42.039320600000124,-22.168931999999955
-42.08932060000012,-22.168931999999955,-42.039320600000124,-22.118931999999955
-42.08932060000012,-22.118931999999955,-42.039320600000124,-22.068931999999954
-42.08932060000012,-22.068931999999954,-42.039320600000124,-22.018931999999953
-42.08932060000012,-22.018931999999953,-42.039320600000124,-21.968931999999953
-42.08932060000012,-21.968931999999953,-42.039320600000124,-21.918931999999952
-42.08932060000012,-21.918931999999952,-42.039320600000124,-21.86893199999995
-42.08932060000012,-21.86893199999995,-42.039320600000124,-21.81893199999995
-42.08932060000012,-21.81893199999995,-42.039320600000124,-21.76893199999995
-42.08932060000012,-21.76893199999995,-42.039320600000124,-21.71893199999995
-42.08932060000012,-21.71893199999995,-42.039320600000124,-21.66893199999995
-42.08932060000012,-21.66893199999995,-42.039320600000124,-21.618931999999948
-42.08932060000012,-21.618931999999948,-42.039320600000124,-21.568931999999947
-42.08932060000012,-21.568931999999947,-42.039320600000124,-21.518931999999946
-42.08932060000012,-21.518931999999946,-42.039320600000124,-21.468931999999946
-42.08932060000012,-21.468931999999946,-42.039320600000124,-21.418931999999945
-42.08932060000012,-21.418931999999945,-42.039320600000124,-21.368931999999944
-42.08932060000012,-21.368931999999944,-42.039320600000124,-21.318931999999943
-42.08932060000012,-21.318931999999943,-42.039320600000124,-21.268931999999943
-42.08932060000012,-21.268931999999943,-42.039320600000124,-21.218931999999942
-42.08932060000012,-21.218931999999942,-42.039320600000124,-21.16893199999994
-42.08932060000012,-21.16893199999994,-42.039320600000124,-21.11893199999994
-42.08932060000012,-21.11893199999994,-42.039320600000124,-21.06893199999994
-42.08932060000012,-21.06893199999994,-42.039320600000124,-21.01893199999994
-42.08932060000012,-21.01893199999994,-42.039320600000124,-20.96893199999994
-42.08932060000012,-20.96893199999994,-42.039320600000124,-20.918931999999938
-42.039320600000124,-23.018931999999968,-41.98932060000013,-22.968931999999967
-42.039320600000124,-22.968931999999967,-41.98932060000013,-22.918931999999966
-42.039320600000124,-22.918931999999966,-41.98932060000013,-22.868931999999965
-42.039320600000124,-22.868931999999965,-41.98932060000013,-22.818931999999965
-42.039320600000124,-22.818931999999965,-41.98932060000013,-22.768931999999964
-42.039320600000124,-22.768931999999964,-41.98932060000013,-22.718931999999963
-42.039320600000124,-22.718931999999963,-41.98932060000013,-22.668931999999963
-42.039320600000124,-22.668931999999963,-41.98932060000013,-22.618931999999962
-42.039320600000124,-22.618931999999962,-41.98932060000013,-22.56893199999996
-42.039320600000124,-22.56893199999996,-41.98932060000013,-22.51893199999996
-42.039320600000124,-22.51893199999996,-41.98932060000013,-22.46893199999996
-42.039320600000124,-22.46893199999996,-41.98932060000013,-22.41893199999996
-42.039320600000124,-22.41893199999996,-41.98932060000013,-22.36893199999996
-42.039320600000124,-22.36893199999996,-41.98932060000013,-22.318931999999958
-42.039320600000124,-22.318931999999958,-41.98932060000013,-22.268931999999957
-42.039320600000124,-22.268931999999957,-41.98932060000013,-22.218931999999956
-42.039320600000124,-22.218931999999956,-41.98932060000013,-22.168931999999955
-42.039320600000124,-22.168931999999955,-41.98932060000013,-22.118931999999955
-42.039320600000124,-22.118931999999955,-41.98932060000013,-22.068931999999954
-42.039320600000124,-22.068931999999954,-41.98932060000013,-22.018931999999953
-42.039320600000124,-22.018931999999953,-41.98932060000013,-21.968931999999953
-42.039320600000124,-21.968931999999953,-41.98932060000013,-21.918931999999952
-42.039320600000124,-21.918931999999952,-41.98932060000013,-21.86893199999995
-42.039320600000124,-21.86893199999995,-41.98932060000013,-21.81893199999995
-42.039320600000124,-21.81893199999995,-41.98932060000013,-21.76893199999995
-42.039320600000124,-21.76893199999995,-41.98932060000013,-21.71893199999995
-42.039320600000124,-21.71893199999995,-41.98932060000013,-21.66893199999995
-42.039320600000124,-21.66893199999995,-41.98932060000013,-21.618931999999948
-42.039320600000124,-21.618931999999948,-41.98932060000013,-21.568931999999947
-42.039320600000124,-21.568931999999947,-41.98932060000013,-21.518931999999946
-42.039320600000124,-21.518931999999946,-41.98932060000013,-21.468931999999946
-42.039320600000124,-21.468931999999946,-41.98932060000013,-21.418931999999945
-42.039320600000124,-21.418931999999945,-41.98932060000013,-21.368931999999944
-42.039320600000124,-21.368931999999944,-41.98932060000013,-21.318931999999943
-42.039320600000124,-21.318931999999943,-41.98932060000013,-21.268931999999943
-42.039320600000124,-21.268931999999943,-41.98932060000013,-21.218931999999942
-42.039320600000124,-21.218931999999942,-41.98932060000013,-21.16893199999994
-42.039320600000124,-21.16893199999994,-41.98932060000013,-21.11893199999994
-42.039320600000124,-21.11893199999994,-41.98932060000013,-21.06893199999994
-42.039320600000124,-21.06893199999994,-41.98932060000013,-21.01893199999994
-42.039320600000124,-21.01893199999994,-41.98932060000013,-20.96893199999994
-42.039320600000124,-20.96893199999994,-41.98932060000013,-20.918931999999938
-41.98932060000013,-23.018931999999968,-41.93932060000013,-22.968931999999967
-41.98932060000013,-22.968931999999967,-41.93932060000013,-22.918931999999966
-41.98932060000013,-22.918931999999966,-41.93932060000013,-22.868931999999965
-41.98932060000013,-22.868931999999965,-41.93932060000013,-22.818931999999965
-41.98932060000013,-22.818931999999965,-41.93932060000013,-22.768931999999964
-41.98932060000013,-22.768931999999964,-41.93932060000013,-22.718931999999963
-41.98932060000013,-22.718931999999963,-41.93932060000013,-22.668931999999963
-41.98932060000013,-22.618931999999962,-41.93932060000013,-22.56893199999996
-41.98932060000013,-22.56893199999996,-41.93932060000013,-22.51893199999996
-41.98932060000013,-22.51893199999996,-41.93932060000013,-22.46893199999996
-41.98932060000013,-22.46893199999996,-41.93932060000013,-22.41893199999996
-41.98932060000013,-22.41893199999996,-41.93932060000013,-22.36893199999996
-41.98932060000013,-22.36893199999996,-41.93932060000013,-22.318931999999958
-41.98932060000013,-22.318931999999958,-41.93932060000013,-22.268931999999957
-41.98932060000013,-22.268931999999957,-41.93932060000013,-22.218931999999956
-41.98932060000013,-22.218931999999956,-41.93932060000013,-22.168931999999955
-41.98932060000013,-22.168931999999955,-41.93932060000013,-22.118931999999955
-41.98932060000013,-22.118931999999955,-41.93932060000013,-22.068931999999954
-41.98932060000013,-22.068931999999954,-41.93932060000013,-22.018931999999953
-41.98932060000013,-22.018931999999953,-41.93932060000013,-21.968931999999953
-41.98932060000013,-21.968931999999953,-41.93932060000013,-21.918931999999952
-41.98932060000013,-21.918931999999952,-41.93932060000013,-21.86893199999995
-41.98932060000013,-21.86893199999995,-41.93932060000013,-21.81893199999995
-41.98932060000013,-21.81893199999995,-41.93932060000013,-21.76893199999995
-41.98932060000013,-21.76893199999995,-41.93932060000013,-21.71893199999995
-41.98932060000013,-21.71893199999995,-41.93932060000013,-21.66893199999995
-41.98932060000013,-21.66893199999995,-41.93932060000013,-21.618931999999948
-41.98932060000013,-21.618931999999948,-41.93932060000013,-21.568931999999947
-41.98932060000013,-21.568931999999947,-41.93932060000013,-21.518931999999946
-41.98932060000013,-21.518931999999946,-41.93932060000013,-21.468931999999946
-41.98932060000013,-21.468931999999946,-41.93932060000013,-21.418931999999945
-41.98932060000013,-21.418931999999945,-41.93932060000013,-21.368931999999944
-41.98932060000013,-21.368931999999944,-41.93932060000013,-21.318931999999943
-41.98932060000013,-21.318931999999943,-41.93932060000013,-21.268931999999943
-41.98932060000013,-21.268931999999943,-41.93932060000013,-21.218931999999942
-41.98932060000013,-21.218931999999942,-41.93932060000013,-21.16893199999994
-41.98932060000013,-21.16893199999994,-41.93932060000013,-21.11893199999994
-41.98932060000013,-21.11893199999994,-41.93932060000013,-21.06893199999994
-41.98932060000013,-21.06893199999994,-41.93932060000013,-21.01893199999994
-41.98932060000013,-21.01893199999994,-41.93932060000013,-20.96893199999994
-41.98932060000013,-20.96893199999994,-41.93932060000013,-20.918931999999938
-41.98932060000013,-20.918931999999938,-41.93932060000013,-20.868931999999937
-41.98932060000013,-20.868931999999937,-41.93932060000013,-20.818931999999936
-41.93932060000013,-22.918931999999966,-41.88932060000013,-22.868931999999965
-41.93932060000013,-22.868931999999965,-41.88932060000013,-22.818931999999965
-41.93932060000013,-22.818931999999965,-41.88932060000013,-22.768931999999964
-41.93932060000013,-22.768931999999964,-41.88932060000013,-22.718931999999963
-41.93932060000013,-22.56893199999996,-41.88932060000013,-22.51893199999996
-41.93932060000013,-22.51893199999996,-41.88932060000013,-22.46893199999996
-41.93932060000013,-22.46893199999996,-41.88932060000013,-22.41893199999996
-41.93932060000013,-22.41893199999996,-41.88932060000013,-22.36893199999996
-41.93932060000013,-22.36893199999996,-41.88932060000013,-22.318931999999958
-41.93932060000013,-22.318931999999958,-41.88932060000013,-22.268931999999957
-41.93932060000013,-22.268931999999957,-41.88932060000013,-22.218931999999956
-41.93932060000013,-22.218931999999956,-41.88932060000013,-22.168931999999955
-41.93932060000013,-22.168931999999955,-41.88932060000013,-22.118931999999955
-41.93932060000013,-22.118931999999955,-41.88932060000013,-22.068931999999954
-41.93932060000013,-22.068931999999954,-41.88932060000013,-22.018931999999953
-41.93932060000013,-22.018931999999953,-41.88932060000013,-21.968931999999953
-41.93932060000013,-21.968931999999953,-41.88932060000013,-21.918931999999952
-41.93932060000013,-21.918931999999952,-41.88932060000013,-21.86893199999995
-41.93932060000013,-21.86893199999995,-41.88932060000013,-21.81893199999995
-41.93932060000013,-21.81893199999995,-41.88932060000013,-21.76893199999995
-41.93932060000013,-21.76893199999995,-41.88932060000013,-21.71893199999995
-41.93932060000013,-21.71893199999995,-41.88932060000013,-21.66893199999995
-41.93932060000013,-21.66893199999995,-41.88932060000013,-21.618931999999948
-41.93932060000013,-21.618931999999948,-41.88932060000013,-21.568931999999947
-41.93932060000013,-21.568931999999947,-41.88932060000013,-21.518931999999946
-41.93932060000013,-21.518931999999946,-41.88932060000013,-21.468931999999946
-41.93932060000013,-21.468931999999946,-41.88932060000013,-21.418931999999945
-41.93932060000013,-21.418931999999945,-41.88932060000013,-21.368931999999944
-41.93932060000013,-21.368931999999944,-41.88932060000013,-21.318931999999943
-41.93932060000013,-21.318931999999943,-41.88932060000013,-21.268931999999943
-41.93932060000013,-21.268931999999943,-41.88932060000013,-21.218931999999942
-41.93932060000013,-21.218931999999942,-41.88932060000013,-21.16893199999994
-41.93932060000013,-21.16893199999994,-41.88932060000013,-21.11893199999994
-41.93932060000013,-21.11893199999994,-41.88932060000013,-21.06893199999994
-41.93932060000013,-21.06893199999994,-41.88932060000013,-21.01893199999994
-41.93932060000013,-21.01893199999994,-41.88932060000013,-20.96893199999994
-41.93932060000013,-20.96893199999994,-41.88932060000013,-20.918931999999938
-41.93932060000013,-20.918931999999938,-41.88932060000013,-20.868931999999937
-41.93932060000013,-20.868931999999937,-41.88932060000013,-20.818931999999936
-41.93932060000013,-20.818931999999936,-41.88932060000013,-20.768931999999936
-41.88932060000013,-22.868931999999965,-41.839320600000136,-22.818931999999965
-41.88932060000013,-22.818931999999965,-41.839320600000136,-22.768931999999964
-41.88932060000013,-22.768931999999964,-41.839320600000136,-22.718931999999963
-41.88932060000013,-22.51893199999996,-41.839320600000136,-22.46893199999996
-41.88932060000013,-22.46893199999996,-41.839320600000136,-22.41893199999996
-41.88932060000013,-22.41893199999996,-41.839320600000136,-22.36893199999996
-41.88932060000013,-22.36893199999996,-41.839320600000136,-22.318931999999958
-41.88932060000013,-22.318931999999958,-41.839320600000136,-22.268931999999957
-41.88932060000013,-22.268931999999957,-41.839320600000136,-22.218931999999956
-41.88932060000013,-22.218931999999956,-41.839320600000136,-22.168931999999955
-41.88932060000013,-22.168931999999955,-41.839320600000136,-22.118931999999955
-41.88932060000013,-22.118931999999955,-41.839320600000136,-22.068931999999954
-41.88932060000013,-22.068931999999954,-41.839320600000136,-22.018931999999953
-41.88932060000013,-22.018931999999953,-41.839320600000136,-21.968931999999953
-41.88932060000013,-21.968931999999953,-41.839320600000136,-21.918931999999952
-41.88932060000013,-21.918931999999952,-41.839320600000136,-21.86893199999995
-41.88932060000013,-21.86893199999995,-41.839320600000136,-21.81893199999995
-41.88932060000013,-21.81893199999995,-41.839320600000136,-21.76893199999995
-41.88932060000013,-21.76893199999995,-41.839320600000136,-21.71893199999995
-41.88932060000013,-21.71893199999995,-41.839320600000136,-21.66893199999995
-41.88932060000013,-21.66893199999995,-41.839320600000136,-21.618931999999948
-41.88932060000013,-21.618931999999948,-41.839320600000136,-21.568931999999947
-41.88932060000013,-21.568931999999947,-41.839320600000136,-21.518931999999946
-41.88932060000013,-21.518931999999946,-41.839320600000136,-21.468931999999946
-41.88932060000013,-21.468931999999946,-41.839320600000136,-21.418931999999945
-41.88932060000013,-21.418931999999945,-41.839320600000136,-21.368931999999944
-41.88932060000013,-21.368931999999944,-41.839320600000136,-21.318931999999943
-41.88932060000013,-21.318931999999943,-41.839320600000136,-21.268931999999943
-41.88932060000013,-21.268931999999943,-41.839320600000136,-21.218931999999942
-41.88932060000013,-21.218931999999942,-41.839320600000136,-21.16893199999994
-41.88932060000013,-21.16893199999994,-41.839320600000136,-21.11893199999994
-41.88932060000013,-21.11893199999994,-41.839320600000136,-21.06893199999994
-41.88932060000013,-21.06893199999994,-41.839320600000136,-21.01893199999994
-41.88932060000013,-21.01893199999994,-41.839320600000136,-20.96893199999994
-41.88932060000013,-20.96893199999994,-41.839320600000136,-20.918931999999938
-41.88932060000013,-20.918931999999938,-41.839320600000136,-20.868931999999937
-41.88932060000013,-20.868931999999937,-41.839320600000136,-20.818931999999936
-41.88932060000013,-20.818931999999936,-41.839320600000136,-20.768931999999936
-41.88932060000013,-20.768931999999936,-41.839320600000136,-20.718931999999935
-41.839320600000136,-22.818931999999965,-41.78932060000014,-22.768931999999964
-41.839320600000136,-22.768931999999964,-41.78932060000014,-22.718931999999963
-41.839320600000136,-22.46893199999996,-41.78932060000014,-22.41893199999996
-41.839320600000136,-22.41893199999996,-41.78932060000014,-22.36893199999996
-41.839320600000136,-22.36893199999996,-41.78932060000014,-22.318931999999958
-41.839320600000136,-22.318931999999958,-41.78932060000014,-22.268931999999957
-41.839320600000136,-22.268931999999957,-41.78932060000014,-22.218931999999956
-41.839320600000136,-22.218931999999956,-41.78932060000014,-22.168931999999955
-41.839320600000136,-22.168931999999955,-41.78932060000014,-22.118931999999955
-41.839320600000136,-22.118931999999955,-41.78932060000014,-22.068931999999954
-41.839320600000136,-22.068931999999954,-41.78932060000014,-22.018931999999953
-41.839320600000136,-22.018931999999953,-41.78932060000014,-21.968931999999953
-41.839320600000136,-21.968931999999953,-41.78932060000014,-21.918931999999952
-41.839320600000136,-21.918931999999952,-41.78932060000014,-21.86893199999995
-41.839320600000136,-21.86893199999995,-41.78932060000014,-21.81893199999995
-41.839320600000136,-21.81893199999995,-41.78932060000014,-21.76893199999995
-41.839320600000136,-21.76893199999995,-41.78932060000014,-21.71893199999995
-41.839320600000136,-21.71893199999995,-41.78932060000014,-21.66893199999995
-41.839320600000136,-21.66893199999995,-41.78932060000014,-21.618931999999948
-41.839320600000136,-21.618931999999948,-41.78932060000014,-21.568931999999947
-41.839320600000136,-21.568931999999947,-41.78932060000014,-21.518931999999946
-41.839320600000136,-21.518931999999946,-41.78932060000014,-21.468931999999946
-41.839320600000136,-21.468931999999946,-41.78932060000014,-21.418931999999945
-41.839320600000136,-21.418931999999945,-41.78932060000014,-21.368931999999944
-41.839320600000136,-21.368931999999944,-41.78932060000014,-21.318931999999943
-41.839320600000136,-21.318931999999943,-41.78932060000014,-21.268931999999943
-41.839320600000136,-21.268931999999943,-41.78932060000014,-21.218931999999942
-41.839320600000136,-21.218931999999942,-41.78932060000014,-21.16893199999994
-41.839320600000136,-21.16893199999994,-41.78932060000014,-21.11893199999994
-41.839320600000136,-21.11893199999994,-41.78932060000014,-21.06893199999994
-41.839320600000136,-21.06893199999994,-41.78932060000014,-21.01893199999994
-41.839320600000136,-21.01893199999994,-41.78932060000014,-20.96893199999994
-41.839320600000136,-20.96893199999994,-41.78932060000014,-20.918931999999938
-41.839320600000136,-20.918931999999938,-41.78932060000014,-20.868931999999937
-41.839320600000136,-20.868931999999937,-41.78932060000014,-20.818931999999936
-41.839320600000136,-20.818931999999936,-41.78932060000014,-20.768931999999936
-41.78932060000014,-22.818931999999965,-41.73932060000014,-22.768931999999964
-41.78932060000014,-22.768931999999964,-41.73932060000014,-22.718931999999963
-41.78932060000014,-22.41893199999996,-41.73932060000014,-22.36893199999996
-41.78932060000014,-22.36893199999996,-41.73932060000014,-22.318931999999958
-41.78932060000014,-22.318931999999958,-41.73932060000014,-22.268931999999957
-41.78932060000014,-22.268931999999957,-41.73932060000014,-22.218931999999956
-41.78932060000014,-22.218931999999956,-41.73932060000014,-22.168931999999955
-41.78932060000014,-22.168931999999955,-41.73932060000014,-22.118931999999955
-41.78932060000014,-22.118931999999955,-41.73932060000014,-22.068931999999954
-41.78932060000014,-22.068931999999954,-41.73932060000014,-22.018931999999953
-41.78932060000014,-22.018931999999953,-41.73932060000014,-21.968931999999953
-41.78932060000014,-21.968931999999953,-41.73932060000014,-21.918931999999952
-41.78932060000014,-21.918931999999952,-41.73932060000014,-21.86893199999995
-41.78932060000014,-21.86893199999995,-41.73932060000014,-21.81893199999995
-41.78932060000014,-21.81893199999995,-41.73932060000014,-21.76893199999995
-41.78932060000014,-21.76893199999995,-41.73932060000014,-21.71893199999995
-41.78932060000014,-21.71893199999995,-41.73932060000014,-21.66893199999995
-41.78932060000014,-21.66893199999995,-41.73932060000014,-21.618931999999948
-41.78932060000014,-21.618931999999948,-41.73932060000014,-21.568931999999947
-41.78932060000014,-21.568931999999947,-41.73932060000014,-21.518931999999946
-41.78932060000014,-21.518931999999946,-41.73932060000014,-21.468931999999946
-41.78932060000014,-21.468931999999946,-41.73932060000014,-21.418931999999945
-41.78932060000014,-21.418931999999945,-41.73932060000014,-21.368931999999944
-41.78932060000014,-21.368931999999944,-41.73932060000014,-21.318931999999943
-41.78932060000014,-21.318931999999943,-41.73932060000014,-21.268931999999943
-41.78932060000014,-21.268931999999943,-41.73932060000014,-21.218931999999942
-41.78932060000014,-21.218931999999942,-41.73932060000014,-21.16893199999994
-41.78932060000014,-21.16893199999994,-41.73932060000014,-21.11893199999994
-41.78932060000014,-21.11893199999994,-41.73932060000014,-21.06893199999994
-41.78932060000014,-21.06893199999994,-41.73932060000014,-21.01893199999994
-41.78932060000014,-21.01893199999994,-41.73932060000014,-20.96893199999994
-41.78932060000014,-20.96893199999994,-41.73932060000014,-20.918931999999938
-41.78932060000014,-20.918931999999938,-41.73932060000014,-20.868931999999937
-41.78932060000014,-20.868931999999937,-41.73932060000014,-20.818931999999936
-41.78932060000014,-20.818931999999936,-41.73932060000014,-20.768931999999936
-41.73932060000014,-22.46893199999996,-41.689320600000144,-22.41893199999996
-41.73932060000014,-22.41893199999996,-41.689320600000144,-22.36893199999996
-41.73932060000014,-22.36893199999996,-41.689320600000144,-22.318931999999958
-41.73932060000014,-22.318931999999958,-41.689320600000144,-22.268931999999957
-41.73932060000014,-22.268931999999957,-41.689320600000144,-22.218931999999956
-41.73932060000014,-22.218931999999956,-41.689320600000144,-22.168931999999955
-41.73932060000014,-22.168931999999955,-41.689320600000144,-22.118931999999955
-41.73932060000014,-22.118931999999955,-41.689320600000144,-22.068931999999954
-41.73932060000014,-22.068931999999954,-41.689320600000144,-22.018931999999953
-41.73932060000014,-22.018931999999953,-41.689320600000144,-21.968931999999953
-41.73932060000014,-21.968931999999953,-41.689320600000144,-21.918931999999952
-41.73932060000014,-21.918931999999952,-41.689320600000144,-21.86893199999995
-41.73932060000014,-21.86893199999995,-41.689320600000144,-21.81893199999995
-41.73932060000014,-21.81893199999995,-41.689320600000144,-21.76893199999995
-41.73932060000014,-21.76893199999995,-41.689320600000144,-21.71893199999995
-41.73932060000014,-21.71893199999995,-41.689320600000144,-21.66893199999995
-41.73932060000014,-21.66893199999995,-41.689320600000144,-21.618931999999948
-41.73932060000014,-21.618931999999948,-41.689320600000144,-21.568931999999947
-41.73932060000014,-21.568931999999947,-41.689320600000144,-21.518931999999946
-41.73932060000014,-21.518931999999946,-41.689320600000144,-21.468931999999946
-41.73932060000014,-21.468931999999946,-41.689320600000144,-21.418931999999945
-41.73932060000014,-21.418931999999945,-41.689320600000144,-21.368931999999944
-41.73932060000014,-21.368931999999944,-41.689320600000144,-21.318931999999943
-41.73932060000014,-21.318931999999943,-41.689320600000144,-21.268931999999943
-41.73932060000014,-21.268931999999943,-41.689320600000144,-21.218931999999942
-41.73932060000014,-21.218931999999942,-41.689320600000144,-21.16893199999994
-41.73932060000014,-21.16893199999994,-41.689320600000144,-21.11893199999994
-41.73932060000014,-21.11893199999994,-41.689320600000144,-21.06893199999994
-41.73932060000014,-21.06893199999994,-41.689320600000144,-21.01893199999994
-41.73932060000014,-21.01893199999994,-41.689320600000144,-20.96893199999994
-41.73932060000014,-20.96893199999994,-41.689320600000144,-20.918931999999938
-41.73932060000014,-20.918931999999938,-41.689320600000144,-20.868931999999937
-41.73932060000014,-20.868931999999937,-41.689320600000144,-20.818931999999936
-41.689320600000144,-22.41893199999996,-41.63932060000015,-22.36893199999996
-41.689320600000144,-22.318931999999958,-41.63932060000015,-22.268931999999957
-41.689320600000144,-22.268931999999957,-41.63932060000015,-22.218931999999956
-41.689320600000144,-22.218931999999956,-41.63932060000015,-22.168931999999955
-41.689320600000144,-22.168931999999955,-41.63932060000015,-22.118931999999955
-41.689320600000144,-22.118931999999955,-41.63932060000015,-22.068931999999954
-41.689320600000144,-22.068931999999954,-41.63932060000015,-22.018931999999953
-41.689320600000144,-22.018931999999953,-41.63932060000015,-21.968931999999953
-41.689320600000144,-21.968931999999953,-41.63932060000015,-21.918931999999952
-41.689320600000144,-21.918931999999952,-41.63932060000015,-21.86893199999995
-41.689320600000144,-21.86893199999995,-41.63932060000015,-21.81893199999995
-41.689320600000144,-21.81893199999995,-41.63932060000015,-21.76893199999995
-41.689320600000144,-21.76893199999995,-41.63932060000015,-21.71893199999995
-41.689320600000144,-21.71893199999995,-41.63932060000015,-21.66893199999995
-41.689320600000144,-21.66893199999995,-41.63932060000015,-21.618931999999948
-41.689320600000144,-21.618931999999948,-41.63932060000015,-21.568931999999947
-41.689320600000144,-21.568931999999947,-41.63932060000015,-21.518931999999946
-41.689320600000144,-21.518931999999946,-41.63932060000015,-21.468931999999946
-41.689320600000144,-21.468931999999946,-41.63932060000015,-21.418931999999945
-41.689320600000144,-21.418931999999945,-41.63932060000015,-21.368931999999944
-41.689320600000144,-21.368931999999944,-41.63932060000015,-21.318931999999943
-41.689320600000144,-21.318931999999943,-41.63932060000015,-21.268931999999943
-41.689320600000144,-21.268931999999943,-41.63932060000015,-21.218931999999942
-41.689320600000144,-21.218931999999942,-41.63932060000015,-21.16893199999994
-41.689320600000144,-21.16893199999994,-41.63932060000015,-21.11893199999994
-41.63932060000015,-22.318931999999958,-41.58932060000015,-22.268931999999957
-41.63932060000015,-22.268931999999957,-41.58932060000015,-22.218931999999956
-41.63932060000015,-22.218931999999956,-41.58932060000015,-22.168931999999955
-41.63932060000015,-22.168931999999955,-41.58932060000015,-22.118931999999955
-41.63932060000015,-22.118931999999955,-41.58932060000015,-22.068931999999954
-41.63932060000015,-22.068931999999954,-41.58932060000015,-22.018931999999953
-41.63932060000015,-22.018931999999953,-41.58932060000015,-21.968931999999953
-41.63932060000015,-21.968931999999953,-41.58932060000015,-21.918931999999952
-41.63932060000015,-21.918931999999952,-41.58932060000015,-21.86893199999995
-41.63932060000015,-21.86893199999995,-41.58932060000015,-21.81893199999995
-41.63932060000015,-21.81893199999995,-41.58932060000015,-21.76893199999995
-41.63932060000015,-21.76893199999995,-41.58932060000015,-21.71893199999995
-41.63932060000015,-21.71893199999995,-41.58932060000015,-21.66893199999995
-41.63932060000015,-21.66893199999995,-41.58932060000015,-21.618931999999948
-41.63932060000015,-21.618931999999948,-41.58932060000015,-21.568931999999947
-41.63932060000015,-21.568931999999947,-41.58932060000015,-21.518931999999946
-41.63932060000015,-21.518931999999946,-41.58932060000015,-21.468931999999946
-41.63932060000015,-21.468931999999946,-41.58932060000015,-21.418931999999945
-41.63932060000015,-21.418931999999945,-41.58932060000015,-21.368931999999944
-41.63932060000015,-21.368931999999944,-41.58932060000015,-21.318931999999943
-41.63932060000015,-21.318931999999943,-41.58932060000015,-21.268931999999943
-41.63932060000015,-21.268931999999943,-41.58932060000015,-21.218931999999942
-41.63932060000015,-21.218931999999942,-41.58932060000015,-21.16893199999994
-41.63932060000015,-21.16893199999994,-41.58932060000015,-21.11893199999994
-41.58932060000015,-22.268931999999957,-41.53932060000015,-22.218931999999956
-41.58932060000015,-22.218931999999956,-41.53932060000015,-22.168931999999955
-41.58932060000015,-22.168931999999955,-41.53932060000015,-22.118931999999955
-41.58932060000015,-22.118931999999955,-41.53932060000015,-22.068931999999954
-41.58932060000015,-22.068931999999954,-41.53932060000015,-22.018931999999953
-41.58932060000015,-22.018931999999953,-41.53932060000015,-21.968931999999953
-41.58932060000015,-21.968931999999953,-41.53932060000015,-21.918931999999952
-41.58932060000015,-21.918931999999952,-41.53932060000015,-21.86893199999995
-41.58932060000015,-21.86893199999995,-41.53932060000015,-21.81893199999995
-41.58932060000015,-21.81893199999995,-41.53932060000015,-21.76893199999995
-41.58932060000015,-21.76893199999995,-41.53932060000015,-21.71893199999995
-41.58932060000015,-21.71893199999995,-41.53932060000015,-21.66893199999995
-41.58932060000015,-21.66893199999995,-41.53932060000015,-21.618931999999948
-41.58932060000015,-21.618931999999948,-41.53932060000015,-21.568931999999947
-41.58932060000015,-21.568931999999947,-41.53932060000015,-21.518931999999946
-41.58932060000015,-21.518931999999946,-41.53932060000015,-21.468931999999946
-41.58932060000015,-21.468931999999946,-41.53932060000015,-21.418931999999945
-41.58932060000015,-21.418931999999945,-41.53932060000015,-21.368931999999944
-41.58932060000015,-21.368931999999944,-41.53932060000015,-21.318931999999943
-41.58932060000015,-21.318931999999943,-41.53932060000015,-21.268931999999943
-41.58932060000015,-21.268931999999943,-41.53932060000015,-21.218931999999942
-41.58932060000015,-21.218931999999942,-41.53932060000015,-21.16893199999994
-41.58932060000015,-21.16893199999994,-41.53932060000015,-21.11893199999994
-41.53932060000015,-22.268931999999957,-41.489320600000156,-22.218931999999956
